run_id,timestamp,phase,implementation,language,storage_format,portfolio_scale,portfolio_k,universe_size,seed,repetitions,warmup,drop_cache_attempted,median_total_sec,p10_total_sec,p90_total_sec,median_load_sec,median_compute_sec,throughput,peak_ram_mb,mean_io_read_mb,mean_cpu_pct,peak_cpu_pct,cpu_model,cpu_logical_cores,cpu_physical_cores,ram_gb,gpu_model,python_version,numpy_version,pyarrow_version,blas,git_sha,result_checksum
7da96fcb-6589-4443-a023-f6d2d8a43b34,2026-02-19T12:28:15.383086+00:00,2_storage_opt,numpy_vectorised,python,parquet_wide_snappy,100,15,100,42,5,True,True,0.01027,0.006543,0.013458,0.007767,0.00037,9737.1,1185.7,0.0,100.0,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,783d9a5,12cd7c05148abeed23e13fcd2156677bfe2c958ffd4ebc80dba121e377b657c8
b4a880cd-d450-4544-8cef-43746a5ddb2f,2026-02-19T12:28:15.476299+00:00,2_storage_opt,numpy_vectorised,python,parquet_wide_snappy,1000,15,100,42,5,True,True,0.017818,0.017558,0.021477,0.014168,0.005894,56123.02,1189.9,0.0,98.0,98.2,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,783d9a5,bfa0c0bc05473c2808cd9d08e48a38f71347f51f08501b66eee68fe8b9833fd0
5e7aa85b-6457-44cc-b5dd-ca174044b9d4,2026-02-19T12:28:15.625628+00:00,2_storage_opt,numpy_vectorised,python,parquet_wide_snappy,100000,15,100,42,5,True,True,0.568521,0.566139,0.572127,0.004186,0.559976,175895.0,3111.8,0.0,28.1,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,783d9a5,bd41a14aa801b33d5f82899c3737e56d7bc4698b9811556222720f60b17ea3b8
36bddd20-6d79-4183-a7ed-86f1e96c52bc,2026-02-19T12:28:19.353333+00:00,2_storage_opt,numpy_vectorised,python,parquet_wide_snappy,1000000,15,100,42,5,True,True,5.682213,5.665636,5.726065,0.004508,5.634268,175987.77,21991.3,0.0,17.5,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,783d9a5,9ab2cedd0b32c96c893f40b0a1db580fa06a229c83f597ac1d1d6e62607c29d3
0c27095a-acbc-44ef-b7f0-7731c999002a,2026-02-19T12:29:37.286287+00:00,2_storage_opt,numpy_vectorised,python,parquet_wide_uncompressed,100,15,100,42,5,True,True,0.004952,0.004924,0.014619,0.004301,0.000349,20193.86,1220.3,0.0,100.0,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,783d9a5,12cd7c05148abeed23e13fcd2156677bfe2c958ffd4ebc80dba121e377b657c8
8b71ed6e-0651-4a2a-bfa8-e880668ec73d,2026-02-19T13:25:43.986456+00:00,2_storage_opt,numpy_vectorised,python,parquet_wide_uncompressed,1000,15,100,42,3,True,False,0.017275,0.015168,0.028135,0.009948,0.006939,57887.12,134.0,0.0,97.9,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,bfa0c0bc05473c2808cd9d08e48a38f71347f51f08501b66eee68fe8b9833fd0
fdc5a4e9-99a8-457b-980b-a5712c012c61,2026-02-19T12:29:37.379025+00:00,2_storage_opt,numpy_vectorised,python,parquet_wide_uncompressed,1000,15,100,42,5,True,True,0.020448,0.016482,0.029272,0.010296,0.006787,48904.54,1220.6,0.0,100.0,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,783d9a5,bfa0c0bc05473c2808cd9d08e48a38f71347f51f08501b66eee68fe8b9833fd0
76fd2b1b-e4c4-437b-bf77-5e91ba131409,2026-02-19T13:25:44.369346+00:00,2_storage_opt,numpy_vectorised,python,parquet_wide_uncompressed,100000,15,100,42,3,True,False,0.58821,0.585195,0.593706,0.004322,0.573428,170007.31,2332.9,0.0,26.9,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,bd41a14aa801b33d5f82899c3737e56d7bc4698b9811556222720f60b17ea3b8
8a06cdf3-be54-496e-a2ed-1be89aaf2921,2026-02-19T12:29:37.579037+00:00,2_storage_opt,numpy_vectorised,python,parquet_wide_uncompressed,100000,15,100,42,5,True,True,0.573112,0.571333,0.595626,0.004426,0.564246,174485.96,3137.4,0.0,28.1,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,783d9a5,bd41a14aa801b33d5f82899c3737e56d7bc4698b9811556222720f60b17ea3b8
c23a921c-f471-4e3f-8be9-6aa2a35fbd0f,2026-02-19T13:25:47.294116+00:00,2_storage_opt,numpy_vectorised,python,parquet_wide_uncompressed,1000000,15,100,42,3,True,False,5.631523,5.629019,5.701665,0.005272,5.584083,177571.86,21939.7,0.0,17.4,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,9ab2cedd0b32c96c893f40b0a1db580fa06a229c83f597ac1d1d6e62607c29d3
c6a0ca56-b930-45bc-b5ba-bb1b40dd5ea9,2026-02-19T12:29:41.383211+00:00,2_storage_opt,numpy_vectorised,python,parquet_wide_uncompressed,1000000,15,100,42,5,True,True,5.667124,5.646738,5.714961,0.004501,5.619279,176456.35,22001.2,0.0,17.5,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,783d9a5,9ab2cedd0b32c96c893f40b0a1db580fa06a229c83f597ac1d1d6e62607c29d3
e4bba5a8-3f01-426d-9315-02cfa63df04d,2026-02-19T12:28:56.358280+00:00,2_storage_opt,numpy_vectorised,python,parquet_wide_zstd,100,15,100,42,5,True,True,0.018247,0.016637,0.020234,0.0124,0.006341,5480.35,1209.5,0.0,100.0,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,783d9a5,12cd7c05148abeed23e13fcd2156677bfe2c958ffd4ebc80dba121e377b657c8
cc3d5da2-67a7-483e-a720-ce02b3d9f939,2026-02-19T12:28:56.505006+00:00,2_storage_opt,numpy_vectorised,python,parquet_wide_zstd,1000,15,100,42,5,True,True,0.020597,0.013067,0.02293,0.013077,0.006787,48550.76,1211.1,0.0,100.0,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,783d9a5,bfa0c0bc05473c2808cd9d08e48a38f71347f51f08501b66eee68fe8b9833fd0
2f958ffa-9816-49bf-bd2f-36fce7bff282,2026-02-19T12:28:56.687843+00:00,2_storage_opt,numpy_vectorised,python,parquet_wide_zstd,100000,15,100,42,5,True,True,0.57149,0.56814,0.590909,0.004128,0.562592,174981.19,3128.3,0.0,28.5,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,783d9a5,bd41a14aa801b33d5f82899c3737e56d7bc4698b9811556222720f60b17ea3b8
1c14e809-2f3f-42a5-8fd9-0fd93c4d2f34,2026-02-19T12:29:00.437157+00:00,2_storage_opt,numpy_vectorised,python,parquet_wide_zstd,1000000,15,100,42,5,True,True,5.665513,5.656031,5.698127,0.004209,5.618449,176506.52,22004.8,0.0,17.7,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,783d9a5,9ab2cedd0b32c96c893f40b0a1db580fa06a229c83f597ac1d1d6e62607c29d3
71589f55-d082-4e24-adc3-b46efd2b9b95,2026-02-19T13:33:13.107840+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,100,15,100,42,5,True,False,0.004663,0.004407,0.005136,0.004124,0.000333,21445.42,127.3,0.0,8.3,21.4,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,9f394f94e09c5f52d1db5535946e2505f7705b9a896a53a4b48a713b2327cd93
8a28c136-94fc-47ab-875b-f090d892bc78,2026-02-19T13:31:42.785303+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,100,15,100,42,5,True,False,0.004552,0.00431,0.005775,0.00399,0.000349,21968.37,127.6,0.0,20.0,23.1,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,823e4553f2847e0a2806216701793958b9c9f267bfe2f8b9ea44f20217b637d3
b8fdc6fa-f3c4-473c-94af-19183ea471c0,2026-02-19T13:48:09.438793+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,100,15,100,42,5,True,False,0.004195,0.004142,0.004371,0.003532,0.000405,23837.9,1078.7,0.0,10.0,33.3,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,9f394f94e09c5f52d1db5535946e2505f7705b9a896a53a4b48a713b2327cd93
bc2bd65d-18f7-45d2-a6dd-af8a7aec168e,2026-02-19T13:28:43.120174+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,100,15,100,42,5,True,False,0.004045,0.003782,0.004319,0.003429,0.000329,24721.88,1058.4,0.0,9.1,23.1,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,823e4553f2847e0a2806216701793958b9c9f267bfe2f8b9ea44f20217b637d3
bdd99af0-4b22-4d0f-aefd-716ef4229264,2026-02-19T13:41:16.050623+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,100,15,100,42,5,True,False,0.004488,0.004261,0.005814,0.003862,0.000398,22281.64,127.2,0.0,20.0,22.2,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,9f394f94e09c5f52d1db5535946e2505f7705b9a896a53a4b48a713b2327cd93
bede7585-c464-4771-8836-026bc43d921d,2026-02-19T13:43:35.409006+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,100,15,100,42,5,True,False,0.004442,0.004215,0.005026,0.003882,0.000326,22512.38,127.6,0.0,7.1,15.4,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,9f394f94e09c5f52d1db5535946e2505f7705b9a896a53a4b48a713b2327cd93
f0ef449d-933d-4832-99b5-5790f232747b,2026-02-19T13:38:05.195892+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,100,15,100,42,5,True,False,0.007123,0.00676,0.007399,0.003772,0.002809,14039.03,128.4,0.0,5.0,5.3,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,9f394f94e09c5f52d1db5535946e2505f7705b9a896a53a4b48a713b2327cd93
073642a1-2625-401a-9b64-b98e97f9ff75,2026-02-19T13:33:13.432966+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,1000,15,100,42,5,True,False,0.006746,0.006431,0.007078,0.003867,0.002657,148235.99,128.6,0.0,40.0,42.1,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,076bd85cd7c208fc48690078e8f14f34a091a7c519fb01bdf308155dc201018e
1d9ee547-50cb-459f-89b5-326f48ab0ad7,2026-02-19T13:48:09.487695+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,1000,15,100,42,5,True,False,0.008645,0.007456,0.008976,0.005598,0.002386,115673.8,1057.8,0.0,50.0,55.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,076bd85cd7c208fc48690078e8f14f34a091a7c519fb01bdf308155dc201018e
4993b90c-7d46-4bde-b285-668652e35147,2026-02-19T13:41:16.393795+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,1000,15,100,42,5,True,False,0.007958,0.007237,0.008556,0.004243,0.002932,125659.71,129.9,0.0,29.2,41.7,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,076bd85cd7c208fc48690078e8f14f34a091a7c519fb01bdf308155dc201018e
65bbc2f5-f1f3-4837-8f98-d617d869f1a1,2026-02-19T13:28:43.171807+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,1000,15,100,42,5,True,False,0.015057,0.01187,0.016285,0.006899,0.007307,66414.29,1023.9,0.0,48.8,51.2,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,9ebc0f16bf65d25efbf51e87a22a7f1b3ae9ee3c0018c4f8382fd14fe0bb7a83
78371712-15da-42a2-97f6-70a90dfadb69,2026-02-19T13:21:34.283465+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,1000,15,100,42,1,True,False,0.007554,0.007554,0.007554,0.00467,0.002562,132380.2,126.1,0.0,28.6,28.6,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,9ebc0f16bf65d25efbf51e87a22a7f1b3ae9ee3c0018c4f8382fd14fe0bb7a83
90ddb422-d009-4722-81bc-968c52f6e819,2026-02-19T13:38:05.533559+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,1000,15,100,42,5,True,False,0.019719,0.019124,0.022098,0.004893,0.014386,50712.51,129.0,0.0,7.4,9.2,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,076bd85cd7c208fc48690078e8f14f34a091a7c519fb01bdf308155dc201018e
d96956e4-c082-4885-a166-309efdddcc71,2026-02-19T13:43:35.751374+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,1000,15,100,42,5,True,False,0.008692,0.007238,0.012051,0.004187,0.004429,115048.32,129.3,0.0,40.6,54.1,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,076bd85cd7c208fc48690078e8f14f34a091a7c519fb01bdf308155dc201018e
eeb7ec9c-f185-404c-a585-fe14f7f33296,2026-02-19T13:31:43.113401+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,1000,15,100,42,5,True,False,0.010547,0.007404,0.011626,0.004778,0.005141,94813.69,128.5,0.0,46.7,47.4,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,9ebc0f16bf65d25efbf51e87a22a7f1b3ae9ee3c0018c4f8382fd14fe0bb7a83
152665a6-ff23-480b-a548-34f20329f65d,2026-02-19T13:33:13.779778+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,100000,15,100,42,5,True,False,0.219571,0.219185,0.223761,0.004514,0.204922,455433.55,330.4,0.0,84.4,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,4fa956d0c17913854cf16da4a58a7490d91bea343c04c140b861119497495eb8
40ef408a-c619-4981-bb68-5a9cce337196,2026-02-19T13:31:43.490492+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,100000,15,100,42,5,True,False,0.219814,0.217628,0.230917,0.004661,0.20414,454930.08,331.9,0.0,84.3,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,95ca7524d983fbf2ca9aecd0f31eb7a5d11ff1acba480e05145ce1b277539b12
69f85a65-8c16-4fe1-bbe3-cc2375157d16,2026-02-19T13:38:05.962826+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,100000,15,100,42,5,True,False,0.238824,0.235415,0.240521,0.005149,0.223309,418718.39,329.6,0.0,83.5,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,4fa956d0c17913854cf16da4a58a7490d91bea343c04c140b861119497495eb8
7da2880f-6c7a-49bc-8590-6c0e6d770b14,2026-02-19T13:28:43.305048+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,100000,15,100,42,5,True,False,0.198617,0.198083,0.200707,0.00457,0.189393,503481.58,1024.9,0.0,92.2,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,95ca7524d983fbf2ca9aecd0f31eb7a5d11ff1acba480e05145ce1b277539b12
7f1901a3-5001-4142-a77e-81b2be580a69,2026-02-19T13:48:09.566266+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,100000,15,100,42,5,True,False,0.202411,0.200621,0.20335,0.004965,0.192834,494044.3,1059.1,0.0,92.1,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,4fa956d0c17913854cf16da4a58a7490d91bea343c04c140b861119497495eb8
88f6252a-521f-483a-8741-822edcbd5d0e,2026-02-19T13:41:16.735735+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,100000,15,100,42,5,True,False,0.237381,0.236192,0.24109,0.004629,0.222432,421263.71,331.4,0.0,82.1,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,4fa956d0c17913854cf16da4a58a7490d91bea343c04c140b861119497495eb8
dddaa9fa-eb90-4817-bb33-5fb0b0acd0a3,2026-02-19T13:43:36.131487+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,100000,15,100,42,5,True,False,0.221156,0.219902,0.224845,0.004674,0.206113,452169.51,330.9,0.0,84.4,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,4fa956d0c17913854cf16da4a58a7490d91bea343c04c140b861119497495eb8
0041703c-91a5-44eb-952c-a16187b52d17,2026-02-19T13:38:07.975258+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,1000000,15,100,42,5,True,False,2.105564,2.104405,2.112976,0.004751,2.055596,474932.13,2422.5,0.0,88.7,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,f158349ed879005376d2e302c68822e112bf04de62698e9d51247721da45f20a
1bc4886d-339f-489c-9791-55244c2e779e,2026-02-19T13:48:11.064120+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,1000000,15,100,42,5,True,False,2.149382,2.146073,2.157024,0.004603,2.044841,465250.01,2963.6,0.0,86.9,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,f158349ed879005376d2e302c68822e112bf04de62698e9d51247721da45f20a
238a9491-b29e-4ac7-ac6d-0920bb2cddfa,2026-02-19T13:33:15.680844+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,1000000,15,100,42,5,True,False,2.10281,2.098508,2.10773,0.004433,2.056146,475554.14,2427.1,0.0,89.0,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,f158349ed879005376d2e302c68822e112bf04de62698e9d51247721da45f20a
356ff538-4054-4170-a822-57d41b314536,2026-02-19T13:43:38.039498+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,1000000,15,100,42,5,True,False,2.112542,2.1052,2.116853,0.004902,2.064607,473363.37,2423.8,0.0,89.3,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,f158349ed879005376d2e302c68822e112bf04de62698e9d51247721da45f20a
53a0fa96-7de2-4d81-bd35-e3657e4284ad,2026-02-19T13:28:44.776766+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,1000000,15,100,42,5,True,False,2.084333,2.074501,2.087375,0.004385,2.037718,479769.79,2584.4,0.0,89.2,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,0767fde91e05c023885d3b5076043d8df872ad9c92d13a9ffdb5ac6877d26432
660e34e1-840c-4245-84a5-d8bc19ecc934,2026-02-19T13:41:18.749904+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,1000000,15,100,42,5,True,False,2.283679,2.273526,2.308902,0.004349,2.178318,437889.91,2802.9,0.0,82.9,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,f158349ed879005376d2e302c68822e112bf04de62698e9d51247721da45f20a
e87cae67-a8b6-4788-946f-9210d6126448,2026-02-19T13:31:45.399743+00:00,2_storage_opt,rust_rayon,rust,parquet_wide_uncompressed,1000000,15,100,42,5,True,False,2.085112,2.077127,2.123754,0.004771,2.037262,479590.54,2422.8,0.0,89.3,100.0,x86_64,28,20,67.2,NVIDIA GeForce RTX 4070 Ti SUPER,3.11.14,2.4.2,23.0.1,,70b0b17,0767fde91e05c023885d3b5076043d8df872ad9c92d13a9ffdb5ac6877d26432
