run_id,implementation,storage_format,portfolio_scale,phase,rep,elapsed_sec,load_prices_sec,align_weights_sec,compute_metrics_sec,total_sec,io_read_mb,io_read_syscalls,cpu_mean_pct,cpu_peak_pct,cpu_p90_pct,rss_peak_mb,rss_mean_mb,cache_dropped
f7f3daac-add3-4eae-8d9d-0dd8e47ee925,numba_parallel,parquet_wide_uncompressed,1000000,3_compute_opt,2,1.099613,0.004216,0.042652,1.052661,1.099529,0.0,95,74.3,100.0,100.0,2546.4,2427.1,False
f7f3daac-add3-4eae-8d9d-0dd8e47ee925,numba_parallel,parquet_wide_uncompressed,1000000,3_compute_opt,3,1.157382,0.004383,0.042568,1.110341,1.157292,0.0,99,68.8,100.0,100.0,2546.6,2449.4,False
f7f3daac-add3-4eae-8d9d-0dd8e47ee925,numba_parallel,parquet_wide_uncompressed,1000000,3_compute_opt,4,1.081815,0.004308,0.047954,1.029397,1.081659,0.0,93,75.8,100.0,100.0,2546.7,2437.4,False
f8519939-bed3-4387-babe-1841c21f7f62,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt,0,0.90386,0.004142,0.000336,0.899244,0.903722,0.0,85,5.6,9.9,8.6,16210.2,16188.0,False
f8519939-bed3-4387-babe-1841c21f7f62,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt,1,0.898247,0.003869,0.00035,0.893884,0.898103,0.0,84,5.4,9.7,7.8,16211.5,16189.9,False
f8519939-bed3-4387-babe-1841c21f7f62,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt,2,0.890001,0.004108,0.000305,0.885442,0.889855,0.0,84,5.5,14.7,7.8,16258.3,16192.7,False
f8519939-bed3-4387-babe-1841c21f7f62,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt,3,0.891495,0.003908,0.00033,0.887137,0.8913749999999999,0.0,84,5.1,9.9,7.2,16215.1,16192.3,False
f8519939-bed3-4387-babe-1841c21f7f62,duckdb_sql,parquet_wide_uncompressed,1000,3_compute_opt,4,0.894737,0.003929,0.000328,0.890384,0.8946409999999999,0.0,84,5.2,9.9,8.5,16214.7,16193.1,False
fa690a6f-13fe-4278-9dd3-a44ba2527bb3,cpp_openmp,parquet_wide_uncompressed,1000,3_compute_opt,0,0.006578,0.00462,0.000315,0.001406,0.006341,0.0,10,21.1,21.1,21.1,125.9,125.9,False
fabc5368-4216-4aa1-a33a-5a38da1f81ed,cpp_openmp,parquet_wide_uncompressed,100000,3_compute_opt,0,0.106474,0.004209,0.004566,0.097426,0.106201,0.0,17,72.5,100.0,100.0,1030.2,1030.2,False
fabc5368-4216-4aa1-a33a-5a38da1f81ed,cpp_openmp,parquet_wide_uncompressed,100000,3_compute_opt,1,0.106175,0.004219,0.004497,0.097316,0.106032,0.0,17,79.7,100.0,100.0,1030.6,1030.6,False
fabc5368-4216-4aa1-a33a-5a38da1f81ed,cpp_openmp,parquet_wide_uncompressed,100000,3_compute_opt,2,0.106368,0.004542,0.004463,0.097196,0.106201,0.0,17,78.5,100.0,100.0,1030.7,1030.7,False
fabc5368-4216-4aa1-a33a-5a38da1f81ed,cpp_openmp,parquet_wide_uncompressed,100000,3_compute_opt,3,0.1081,0.004455,0.004508,0.098955,0.107918,0.0,17,78.9,100.0,100.0,1030.7,1030.7,False
fabc5368-4216-4aa1-a33a-5a38da1f81ed,cpp_openmp,parquet_wide_uncompressed,100000,3_compute_opt,4,0.116348,0.004672,0.004506,0.107004,0.11618200000000001,0.0,17,78.0,100.0,100.0,1031.0,1031.0,False
fd311552-c4fe-4d22-90fc-bd7f7ab772dd,polars_engine,parquet_wide_uncompressed,100000,3_compute_opt,0,0.942296,0.004813,0.011253,0.924502,0.9405680000000001,0.0,79,30.7,100.0,98.6,3739.3,3040.6,False
fd311552-c4fe-4d22-90fc-bd7f7ab772dd,polars_engine,parquet_wide_uncompressed,100000,3_compute_opt,1,0.945806,0.004365,0.01036,0.929323,0.944048,0.0,79,31.4,100.0,96.5,3775.6,3176.7,False
fd311552-c4fe-4d22-90fc-bd7f7ab772dd,polars_engine,parquet_wide_uncompressed,100000,3_compute_opt,2,0.924849,0.004532,0.010423,0.9082,0.9231550000000001,0.0,77,29.2,100.0,98.7,3835.9,3210.6,False
fd311552-c4fe-4d22-90fc-bd7f7ab772dd,polars_engine,parquet_wide_uncompressed,100000,3_compute_opt,3,0.947344,0.004065,0.011344,0.930272,0.945681,0.0,79,30.2,100.0,99.3,3860.3,3268.5,False
fd311552-c4fe-4d22-90fc-bd7f7ab772dd,polars_engine,parquet_wide_uncompressed,100000,3_compute_opt,4,0.960899,0.004577,0.011314,0.943003,0.958894,0.0,81,29.7,100.0,99.2,3924.6,3308.8,False
fdc5a4e9-99a8-457b-980b-a5712c012c61,numpy_vectorised,parquet_wide_uncompressed,1000,2_storage_opt,0,0.020556,0.014023,0.000628,0.005797,0.020448,0.0,9,100.0,100.0,100.0,1220.6,1220.6,False
fdc5a4e9-99a8-457b-980b-a5712c012c61,numpy_vectorised,parquet_wide_uncompressed,1000,2_storage_opt,1,0.017802,0.010296,0.000617,0.006787,0.0177,0.0,9,100.0,100.0,100.0,1220.6,1220.6,False
fdc5a4e9-99a8-457b-980b-a5712c012c61,numpy_vectorised,parquet_wide_uncompressed,1000,2_storage_opt,2,0.01577,0.009937,0.000624,0.005109,0.01567,0.0,9,100.0,100.0,100.0,1220.6,1220.6,False
fdc5a4e9-99a8-457b-980b-a5712c012c61,numpy_vectorised,parquet_wide_uncompressed,1000,2_storage_opt,3,0.026913,0.012492,0.000673,0.013675,0.02684,0.0,11,98.7,98.7,98.7,1220.6,1220.6,False
fdc5a4e9-99a8-457b-980b-a5712c012c61,numpy_vectorised,parquet_wide_uncompressed,1000,2_storage_opt,4,0.03099,0.01022,0.000626,0.020047,0.030892999999999997,0.0,11,100.0,100.0,100.0,1220.6,1220.6,False
